reviewId,text,text_clean,rating,sentiment,text_length,word_count,date
244259523,"Nada más entrar ves un ambiente muy variado; familias, parejas y todo tipo de reuniones posibles. Una vez te sientas emliezas a apreciar la belleza del lugar pero a la hora de pedir la comida te llevas un gran fiasco. Las croquetas son un gran masacote imposible de comer con facilidad y la cazuela se salva en parte por el chorizo pero las patatas... Otra cosa a tener en cuenta, no comais los acompañamientos de las tapas si no quereis salir más malhumorados. En referencia a los camareros, los vi un poco parados.",nada más entrar ves un ambiente muy variado familias parejas y todo tipo de reuniones posibles una vez te sientas emliezas a apreciar la belleza del lugar pero a la hora de pedir la comida te llevas un gran fiasco las croquetas son un gran masacote imposible de comer con facilidad y la cazuela se salva en parte por el chorizo pero las patatas otra cosa a tener en cuenta no comais los acompañamientos de las tapas si no quereis salir más malhumorados en referencia a los camareros los vi un poco parados,20,negative,516,93,2014-12-13
411786514,Raciones pequeñas y carísimas. Salimos con el mismo hambre con el que entramos. Local de moda con precios demasiado altos para lo que ofrecen.,raciones pequeñas y carísimas salimos con el mismo hambre con el que entramos local de moda con precios demasiado altos para lo que ofrecen,20,negative,142,24,2016-08-28
821046705,"Fuimos a comer con dos niños pequeños, y tardaron mucho en servirnos, sólo habían 2 camareros para todo el local, y con 2 niños pequeños tardaron mucho en servirnos, la camarera atenta, pero el metre no prestó atención ninguna. Pedimos ensaladilla y casi todo era patata, los buñuelos de bacalo no estaban mal, pero muy aceitosos, lo mejor la crema de calabaza. Pero para los precios tan altos, nada que sobresaliera, incluso el postre que decían que era casero, pedimos tarta de queso con arándonos y super normalita. Carísimo y no volveré!",fuimos a comer con dos niños pequeños y tardaron mucho en servirnos sólo habían 2 camareros para todo el local y con 2 niños pequeños tardaron mucho en servirnos la camarera atenta pero el metre no prestó atención ninguna pedimos ensaladilla y casi todo era patata los buñuelos de bacalo no estaban mal pero muy aceitosos lo mejor la crema de calabaza pero para los precios tan altos nada que sobresaliera incluso el postre que decían que era casero pedimos tarta de queso con arándonos y super normalita carísimo y no volveré,20,negative,541,92,2021-12-05
547248927,"El estomago se te cierra cuando no solo encuentras en esa escasa ensalada de ventresca un pelo, sino tres; ¿tendrían el baño en la cocina?
Fuera coñas, las navajas tenían arena, el pulpo estaba duro y los chipirones se salvaban por ""un pelo"" (je je je)",el estomago se te cierra cuando no solo encuentras en esa escasa ensalada de ventresca un pelo sino tres ¿tendrían el baño en la cocina fuera coñas las navajas tenían arena el pulpo estaba duro y los chipirones se salvaban por un pelo je je je,20,negative,252,46,2017-12-14
462782355,"Como bar de copas bien, pero NUNCA xa cenar! Comida seca, fria y sin gusto para un precio de 5* volveremos a bailar pero no a cenar",como bar de copas bien pero nunca xa cenar comida seca fria y sin gusto para un precio de 5 volveremos a bailar pero no a cenar,10,negative,131,27,2017-02-25
362189992,"Mi pareja y yo cuando entrábamos al restaurante escuchamos un comentario que decía:"" Perrachica, me han dicho que es muy bonito pero que la comida deja mucho que desear"". Y quisimos ver si era cierto o no.

Es un restaurante que se ha olvidado de lo básico....ha sido capaz de atraer a mucha gente, puesto que el sitio es grande y muy bonito(restaurante de moda) pero ha dejado de lado la cocina y la atención.

Tardaron 15 min en preguntarnos si queríamos algo de beber y en traernos la carta...hay un gran número de camareros pero pasan de un lado a otro sin mirar a los clientes y se juntan continuamente en corrillos con la persona que parecía ser el coordinador que debía darles instrucciones(llevaba americana y se lo pasaba genial con el pinganillo, riéndose y hablando por el continuamente).Durante toda la cena fue una constante lucha para estar pendiente de que nos trajeran mas bebida, la comida, carta postres etc etc. En definitiva en atención un 0.

En referencia a la comida, pedimos berenjenas, steak tartar, gyozas y tiradito de lubina...y lo mejor fue la tarta de queso. Fue una decepción, no estaba rico,solo regular.

Mi recomendación es ir a Marieta(restaurante del mismo grupo) que tiene un entorno bonito y también cuida la atención y la comida esta rica.",mi pareja y yo cuando entrábamos al restaurante escuchamos un comentario que decía perrachica me han dicho que es muy bonito pero que la comida deja mucho que desear y quisimos ver si era cierto o no es un restaurante que se ha olvidado de lo básico ha sido capaz de atraer a mucha gente puesto que el sitio es grande y muy bonito restaurante de moda pero ha dejado de lado la cocina y la atención tardaron 15 min en preguntarnos si queríamos algo de beber y en traernos la carta hay un gran número de camareros pero pasan de un lado a otro sin mirar a los clientes y se juntan continuamente en corrillos con la persona que parecía ser el coordinador que debía darles instrucciones llevaba americana y se lo pasaba genial con el pinganillo riéndose y hablando por el continuamente durante toda la cena fue una constante lucha para estar pendiente de que nos trajeran mas bebida la comida carta postres etc etc en definitiva en atención un 0 en referencia a la comida pedimos berenjenas steak tartar gyozas y tiradito de lubina y lo mejor fue la tarta de queso fue una decepción no estaba rico solo regular mi recomendación es ir a marieta restaurante del mismo grupo que tiene un entorno bonito y también cuida la atención y la comida esta rica,20,negative,1278,220,2016-04-06
728596430,"Nos dejamos unas gafas RayBan en la mesa donde comimos. Pagamos. Salimos y de inmediato entramos de nuevo a por ellas y no estaban dónde las habíamos dejado. Preguntamos a uno de los camareros que respondió de INMEDIATO que SÍ sabía de qué hablábamos..., casualmente, fue a buscarlas y al volver hacia nosotros al mismo tiempo que otro camarero nos responden desinteresadamente “que no, que no están”.
Nos fuimos y volvimos de nuevo porque algo no nos cuadraba... y aún más nerviosismo notamos por parte de los mismos que nos respondían entre nervios e indiferencia “que NO estaban”.
Finalmente ha quedado demostrado que LAS TENÍAN ELLOS.
Antes de ser camarero, se es persona. Ladrones.",nos dejamos unas gafas rayban en la mesa donde comimos pagamos salimos y de inmediato entramos de nuevo a por ellas y no estaban dónde las habíamos dejado preguntamos a uno de los camareros que respondió de inmediato que sí sabía de qué hablábamos casualmente fue a buscarlas y al volver hacia nosotros al mismo tiempo que otro camarero nos responden desinteresadamente “que no que no están” nos fuimos y volvimos de nuevo porque algo no nos cuadraba y aún más nerviosismo notamos por parte de los mismos que nos respondían entre nervios e indiferencia “que no estaban” finalmente ha quedado demostrado que las tenían ellos antes de ser camarero se es persona ladrones,10,negative,686,114,2019-11-24
437817290,"Lugar que no es para tanto, demasiada gente, no hay espacio, incómodo, se pica mal y es caro. No apto para personas con claustrofobia. Para mi gusto personal mucho mejor el Mercado de San Antón",lugar que no es para tanto demasiada gente no hay espacio incómodo se pica mal y es caro no apto para personas con claustrofobia para mi gusto personal mucho mejor el mercado de san antón,20,negative,193,35,2016-11-16
885636494,"Un trato HORRIBLE.
Fui por mi cumpleaños el sábado pasado y las chicas que nos atendieron fueron muy maleducadas y antipáticas. Al hacer la reserva preguntamos si se podía celebrar el cumpleaños por lo que en un momento pedimos que por favor nos pusieran las mañanitas para cantar, pero como evidentemente no lo hicieron, cantamos cumpleaños nosotros a lo que casi de forma inmediata y sin dejarnos terminar nos mandaron a callar porque estábamos ¨ molestando ¨ (cabe destacar que el local estaba prácticamente vacío, solo habían otras 4 personas en el local las cuales también aplaudieron y en ningún momento se vieron enfadados). Al irnos ni buenas noches nos dijeron y tampoco nos miraron a la cara. De verdad a mí y a mis amigos nos hizo sentir muy mal porque solo queríamos pasar un buen rato juntos. Además, cierran a la 1 pero a las 11 ya nos estaban echando sin darnos ninguna explicación. En cuanto a la comida, pues la verdad que por el precio te esperarías mejor calidad y cantidad. No lo recomiendo. No volveremos.",un trato horrible fui por mi cumpleaños el sábado pasado y las chicas que nos atendieron fueron muy maleducadas y antipáticas al hacer la reserva preguntamos si se podía celebrar el cumpleaños por lo que en un momento pedimos que por favor nos pusieran las mañanitas para cantar pero como evidentemente no lo hicieron cantamos cumpleaños nosotros a lo que casi de forma inmediata y sin dejarnos terminar nos mandaron a callar porque estábamos ¨ molestando ¨ cabe destacar que el local estaba prácticamente vacío solo habían otras 4 personas en el local las cuales también aplaudieron y en ningún momento se vieron enfadados al irnos ni buenas noches nos dijeron y tampoco nos miraron a la cara de verdad a mí y a mis amigos nos hizo sentir muy mal porque solo queríamos pasar un buen rato juntos además cierran a la 1 pero a las 11 ya nos estaban echando sin darnos ninguna explicación en cuanto a la comida pues la verdad que por el precio te esperarías mejor calidad y cantidad no lo recomiendo no volveremos,10,negative,1026,179,2023-04-10
541991338,"Nos paramos aqui porque habiamos oido que los bocatas de calamares eran buenisimos.
Del montòn, caro y mala atenciòn.
Nunca pidais bravas, sosas, congeladas, sin sabor.....
Los callos insípidos, solo saben a pimentòn.
No lo recomiendo.",nos paramos aqui porque habiamos oido que los bocatas de calamares eran buenisimos del montòn caro y mala atenciòn nunca pidais bravas sosas congeladas sin sabor los callos insípidos solo saben a pimentòn no lo recomiendo,10,negative,235,36,2017-11-19
